ABG,ANG,ANH,ARI,CLH,FBR,MSM,MTN,NPN,SOL
Date,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close,Adj_Close
2022/06/09,15806.625,25164.20703,83473,24567,428,6530,3450,14625,183603,40143.30078
2022/06/10,15564.41113,26247.04492,82476,23350,423,6277,3485,14654,177316,39360.24609
2022/06/13,15445.7168,25456.49414,83100,22471,402,6130,3450,14325,174036,38454.80469
2022/06/14,15674.4209,24902.32422,823.98999,21850,402,6125,3445,14005,1740,38561.89063
2022/06/15,15963.91992,25074.95117,85058,22796,420,6360,3488,14282,181357,39008.39453
2022/06/17,15343.42773,24911.15234,82706,21553,410,6500,3415,14007,179935,35729.88672
2022/06/20,15922.42481,25829.21094,83500,21431,419,6353,3479,14202,183078,37170.75
2022/06/21,16189.72852,25582.04102,82111,21957,427,6500,3606,14257,184625,38016.90625
2022/06/22,16030.50391,24898.40234,83232,21216,407,6214,3500,13902,182760,35117.01953
2022/06/23,15741.00586,24418.77539,83760,20760,400,6355,3488,13884,184888,35005.15625
2022/06/24,15882.86035,23917.57031,84928,21087,423,6340,3600,14182,191277,35218.36719
2022/06/27,15245.96289,24698.3125,85709,21781,403,5973,3691,14165,234869,35344.57422
2022/06/28,15439.92676,25175.97656,88464,22225,404,6130,3634,13966,230315,35402.89844
2022/06/29,15207.36328,24568.8418,87777,21782,404,6000,3650,13505,234316,36460.35938
2022/06/30,14918.8291,24033.30859,87613,21375,395,5922,3487,13204,236772,35536.75391
2022/07/01,14928.47949,23740.03906,89496,20608,402,5870,3548,13675,251750,33401.75781
2022/07/04,15232.45313,24477.625,88077,21205,430,6003,3700,13902,254897,35662.96094
2022/07/05,14779.87012,22988.72266,88872,19801,414,6219,3666,13408,266499,33161.77344
2022/07/06,14784.69531,23895.99219,92970,21052,418,6010,3665,13809,262000,32558.4668
2022/07/07,15063.5791,24205.93555,91125,22523,411,6060,3697,14080,285325,36014.80859
2022/07/08,15172.62305,25252.48242,93803,22617,416,6030,3658,14449,265650,35880
2022/07/11,14967.0791,24768.93164,94237,21322,416,6100,3618,14081,259837,35165.78125
2022/07/12,15343.42773,24246.14844,93828,21223,410,6060,3687,14129,263013,34898.07031
2022/07/13,15005.67871,24844.45508,93148,21216,401,6256,3403,13726,250294,33233.48047
2022/07/14,14672.75586,23134.86719,92400,20261,402,6125,3319,13487,250000,30934.98828
2022/07/15,15016.29395,22771.95898,93205,20364,401,6100,3267,14187,245409,31894.92578
2022/07/18,15461.15723,23759.65625,94460,21293,408,6400,3365,14066,255879,33011.66406
2022/07/19,15719.77539,23397.73047,95413,21165,403,6200,3279,13897,264447,33174.20313
2022/07/20,15845.22559,23450.69531,94315,21549,409,6250,3571,13917,266000,33302.32031
2022/07/21,16318.07324,23346.72656,92655,21850,408,6250,3611,14168,266260,33218.18359
2022/07/22,16163.67383,24268.70703,91449,22776,410,6100,3678,14353,261000,33143.60547
2022/07/25,16163.67383,22981.85742,91728,22657,409,6280,3804,14228,253105,33330.04688
2022/07/26,16296.84277,23832.23828,92844,23336,404,6225,3833,14493,255079,33297.53906
2022/07/27,16298.77344,23634.10938,92754,23237,417,6065,3794,14450,247285,33641.74219
2022/07/28,16341.23242,24300.09375,87700,23159,405,6228,3784,14050,245901,33412.27344
2022/07/29,16406.85156,24142.18164,88853,23381,412,6370,3714,13909,235643,33430.44141
2022/08/01,16381.7627,23598.80078,87250,22953,407,6395,3643,14226,237248,32541.25586
2022/08/02,16202.27344,23916.58984,85880,22448,402,6721,3409,14134,232649,31779.23633
2022/08/03,16663.54102,22932.81641,88350,22331,412,6620,3155,14207,242275,32125.34766
2022/08/04,16891.2793,23192.73633,88810,22332,409,6600,3345,14000,242697,32374.89258
2022/08/05,17179.81445,24206.91602,88982,22998,408,6520,3486,14495,244997,32763.07422
2022/08/08,17296.57813,25823.32617,89955,23781,405,6620,3700,14601,249446,32793.67188
2022/08/10,17466.41797,25559.48242,88539,23889,415,6584,3836,14583,243000,33297.53906
2022/08/11,17656.52148,25226,88670,24420,415,6302,4108,15894,250893,33994.54688
2022/08/12,17959.5293,24927.82617,88296,23807,411,6330,4060,15432,244417,34263.21484
2022/08/15,18166.03906,25207.36328,88988,22934,414,6153,4043,15048,247735,34134.13672
2022/08/16,18018.39453,25618.33203,89457,24152,420,6254,4063,14828,258058,34620.80078
2022/08/17,18080.1543,25133.80078,89820,23630,420,6278,4037,14691,258883,32507.79297
2022/08/18,18334.91406,25077.89453,89561,23671,423,6180,4115,14200,252152,32587.15039
2022/08/19,17835.04492,24687.52344,89280,23155,429,6026,4060,13847,247340,31681.71289
2022/08/22,17801.27148,24793.45313,87166,23105,434,5860,4310,13742,244656,31739.07813
2022/08/23,17949.88086,25226,86829,24653,439,5760,4092,13600,246900,32341.42969
2022/08/24,17754.95117,25398,88421,24811,448,5700,4068,13524,245845,33448.60547
2022/08/25,17949.88086,25276,86496,25044,433,5795,3921,13285,261264,34003.15234
2022/08/26,18237.44922,25022,84800,25300,422,5736,4051,13245,255189,33274.59375
2022/08/29,17886.19141,23857,83240,24420,429,5700,5868,13078,252000,34825.40625
2022/08/30,17544.58203,23084,83634,24068,430,5675,5830,12631,241301,33440
2022/08/31,17178.84961,22963,83441,23628,427,5700,5840,12425,242577,31726.65039
2022/09/01,17186.56836,22245,81777,22626,422,5558,6045,12618,234210,31148.20117
2022/09/02,17411.41211,23274,84107,23704,420,5824,6025,12649,242552,32265.89648
2022/09/05,17783.90039,23993,83418,24571,425,5761,6000,12841,239735,32328.04297
2022/09/06,17656.52148,23433,84600,24576,420,5719,5975,13024,237661,32024
2022/09/07,17350.61719,23240,84552,24890,428,5818,5920,12999,237400,31292
2022/09/08,17618.88672,23390,86210,25300,431,6018,5956,13043,244191,31530
2022/09/09,18094.62891,24018,86052,26341,429,5920,5995,13379,249177,32221
2022/09/12,18164.10938,24202,88181,26823,455,6266,5999,13530,250603,32753
2022/09/13,17919,23464,87343,26265,451,6384,6075,13379,244411,31466
2022/09/14,17838,23601,85604,26368,444,6423,6023,13271,247000,31672
2022/09/15,18230,22858,86041,26517,430,6000,6005,13034,246615,31866
2022/09/16,18109,22897,87300,26995,400,5925,6025,12901,236567,31104
