Date,ABG,ANG,ANH,ARI,CLH,FBR,MSM,MTN,NPN,SOL
10/31/2018,11975.77148,13459.40918,109307,8723.862305,2515.685791,10218.49707,9434.103516,7373.564941,161765.625,45630.46875
11/1/2018,12288.19629,13225.67773,109602.7031,9076.617188,2515.493652,10213.61035,9801.487305,7419.272461,175619.3906,45585.21484
11/2/2018,12749.20313,13292.59277,108400.0859,9407.018555,2515.685791,10262.47949,9823.098633,7373.564941,180876.0469,45109.11328
11/5/2018,13031.1084,13823.20313,107908.9141,9290.364258,2554.093262,10259.54688,10014.64844,7721.114746,182554.4063,46297.95313
11/6/2018,12806.22754,13531.03809,106171.4688,9026.322266,2515.685791,10117.82715,10314.25293,7673.682129,181564.2188,46534.59375
11/7/2018,13071.26758,13192.69141,105331.0313,8941.103516,2552.172852,10259.54688,10432.12988,7718.526855,179596.3281,46548.73047
11/8/2018,12856.02246,13235.10059,105019.4531,9036.102539,2567.34375,10260.52441,10477.31641,7492.577148,174457.0156,45891.61719
11/9/2018,12705.0293,12989.11719,105615.7969,8840.515625,2542.378906,10130.5332,10333.89941,7330.444824,171264.3438,44589.63672
11/12/2018,12436.77832,12853.40137,104387.3906,9010.956055,2506.852295,10001.51856,9987.143555,6889.755371,165363.8125,44438.79688
11/13/2018,12609.45508,12731.82324,106049.4297,8951.582031,2486.496338,9888.142578,9812.292969,6988.932129,162222.3125,43939.125
11/14/2018,12448.8252,12754.44336,105928.3672,8945.294922,2429.077148,9963.401367,9702.274414,7063.099121,169111.1563,41246.54688
11/15/2018,12495.40723,13079.59375,109148.2422,9106.65332,2448.4729,10107.07617,9862.390625,7114.84375,173632.1875,41267.28906
11/16/2018,12510.66895,12952.36231,108101.4141,9221.211914,2515.685791,9969.265625,9727.814453,7228.681152,173362.6406,41762.25
11/19/2018,12780.52637,13109.75391,110320.1016,9552.3125,2496.482178,9914.532227,9830.957031,7339.931641,176260.7969,41670.79688
11/20/2018,12420.71484,13294.47754,107841.4375,9113.637695,2477.27832,9910.623047,9765.141602,7308.022461,163306.0938,41259.74609
11/21/2018,12373.3291,13354.79492,105179.2109,9360.217773,2446.744385,9885.210938,9828.992188,7373.564941,169459.9375,40680.88281
11/22/2018,12328.35254,13524.44043,103346.5078,9353.231445,2440.791504,10213.61035,9951.78125,7402.887207,171832.1094,40209.49219
11/23/2018,12245.62793,13445.27344,105256.6094,9360.217773,2493.601563,10029.86328,9970.444336,7675.406738,169542.2969,38118.41016
11/26/2018,12639.17188,13345.37012,105130.5859,8642.833984,2495.714111,10095.34766,10378.10352,7741.812012,176084.8438,39183.75
11/27/2018,12508.25879,13150.28027,103472.5313,8397.651367,2515.685791,10067.00293,10363.36816,7601.240234,174077.0469,38905.62891
11/28/2018,12609.45508,13142.74023,105014.6953,8377.395508,2506.083984,10262.47949,10493.0332,7623.663086,180599,39619.3125
11/29/2018,12754.02344,13242.64063,105259.9609,8451.438477,2496.482178,10262.47949,10574.56543,7744.399902,175948.8281,39697.5625
11/30/2018,12368.51074,13112.58203,106089.1484,8447.24707,2534.889404,10262.47949,10319.16504,7535.697266,172392.4219,38303.19141
12/3/2018,12645.59766,13162.53125,103328.5391,8753.200195,2554.093262,10261.50098,10266.12012,7521.898926,180223.3906,40916.57813
12/4/2018,12882.52637,13609.26172,103229.2422,8871.949219,2553.901123,10262.47949,10580.45898,7480.50293,182812.0781,40667.68359
12/5/2018,12810.24316,13897.6582,102481.5,8802.795898,2469.020508,10097.30176,10301.4834,7403.749023,179231.9688,40680.88281
12/6/2018,12379.75488,14509.32129,100655.3438,8836.326172,2473.437744,10018.13477,10113.86231,7416.685547,171893.2813,40115.21484
12/7/2018,12442.40137,14459.36914,100294.8594,9024.926758,2477.27832,9724.919922,10412.48438,7450.319336,175574.4844,40675.22266
12/10/2018,12082.58984,15224.65527,101331.5859,8688.237305,2457.882568,9562.675781,10208.16406,7234.717773,171581.3125,39001.79297
12/11/2018,12404.65137,15503.62695,102268.9922,8874.743164,2477.27832,9683.870117,10017.5957,7211.433105,177889.8906,39932.31641
12/12/2018,12562.87305,15773.17285,101012.8203,9173.012695,2496.482178,9676.051758,9830.957031,7411.510742,178266.7344,39980.39844
12/13/2018,12775.70703,16095.49805,101154.8203,9395.143555,2438.871094,9773.789063,9773.982422,7326.132324,175949.4531,40250.97266
12/14/2018,12716.27441,16099.2666,101157.8047,9518.083008,2343.044189,9772.8125,9631.547852,7417.547852,175840.8906,40410.30469
12/18/2018,12385.37598,16586.52539,99103.25,9737.420898,2262.388916,9368.177734,9792.646484,7255.415527,176168.4531,38456.86719
12/19/2018,12794.98242,16914.50391,98178.75,9790.508789,2307.709717,9461.02832,9823.098633,7390.812988,175948.8281,39328.9375
12/20/2018,12688.16406,16955.0293,97315.82031,9580.25293,2342.852295,9139.470703,10066.71094,7283.012695,174854.4688,38880.17188
12/21/2018,12414.29004,16608.20313,99301.84375,9418.893555,2304.444824,9210.819336,9715.043945,7216.60791,179692.4219,38778.35547
12/24/2018,12431.15625,17341.44141,98476.65625,9688.524414,2304.444824,9343.742188,9604.042969,7373.564941,184453.0313,39785.24219
12/27/2018,12538.77832,17218.92188,94996.14063,9467.791016,2308.285889,9326.149414,9641.371094,7571.055664,178862.5938,39582.54688
12/28/2018,12789.36133,17043.62305,95752.80469,9670.362305,2381.259766,9512.829102,10117.79102,7594.341309,180940.2813,40232.12109
12/31/2018,12996.57422,17129.38477,94929.58594,9943.485352,2422.355469,9552.902344,10168.87109,7675.406738,180458,40068.07813
1/2/2019,12673.70703,17186.87695,93386.4375,9318.304688,2438.871094,9600.792969,9714.061523,7502.925781,173765.7031,39351.56641
1/3/2019,12747.59766,17935.19727,94649.5625,9409.114258,2343.044189,9773.789063,9823.098633,7450.319336,174015.2656,40430.10156
1/4/2019,12862.44629,17216.09375,94908.75,9374.1875,2366.856934,9773.789063,9922.311523,7527.936035,178039.625,40700.67969
1/7/2019,13066.44824,17057.75781,94677.36719,9488.047852,2328.449707,9766.948242,9950.798828,7545.184082,176061.7656,40071.84766
1/8/2019,13222.25781,16155.81543,97753.74219,9337.166016,2376.074951,9523.581055,10198.34082,7459.805664,176915.3125,40609.23047
1/9/2019,13211.81738,16634.58984,96837.17969,9476.871094,2381.259766,9760.106445,10427.21875,7524.486328,185495.625,41953.63281
1/10/2019,13449.55078,16705.27539,96124.19531,9306.430664,2340.355713,9773.789063,10829.96582,7464.980469,184319.5,41854.64063
1/11/2019,13617.40918,16759.9375,99755.64844,9620.766602,2374.346436,9612.522461,11007.76367,7458.943359,186228.0938,42236.46484
1/14/2019,13573.23438,16681.71484,99906.60156,9583.745117,2386.444824,9772.8125,11213.06641,7370.115234,184650.7969,41777.33203
1/15/2019,13733.86523,16344.30957,99544.14063,9639.625977,2400.463379,9715.146484,11357.46582,7377.014648,186161.9688,41444.53125
1/16/2019,14111.34473,16112.45996,96241.375,9611.685547,2419.66748,9635.000977,11415.42285,7416.685547,189808.8438,39221.46094
1/17/2019,13994.08691,16572.38672,97714.02344,9658.487305,2426.9646,9758.151367,10931.14356,7330.444824,189908.6875,39214.86328
1/18/2019,14022.19629,15985.22754,100294.8594,9800.287109,2435.990479,9759.128906,10918.37402,7371.840332,191080.4219,39485.4375
1/21/2019,13990.07129,15646.88184,100662.2891,9568.37793,2412.753662,9678.005859,11266.11133,7373.564941,197465.125,39678.70703
1/22/2019,14010.15039,16021.9834,100791.3906,9562.788086,2400.463379,9699.508789,8904.638672,7429.621582,196539.8438,39879.51953
1/23/2019,14009.34668,16248.17773,101387.1797,9709.478516,2359.559814,9627.182617,9271.040039,7468.430176,190299.2656,39503.35156
1/24/2019,14095.28418,16579.92383,101310.7266,9884.110352,2337.091064,9627.182617,9248.447266,7245.066895,189051.4063,38689.73438
1/25/2019,14456.70215,16922.04297,100692.0703,9985.396484,2348.613525,9099.398438,9187.543945,7175.212402,189675.3281,39697.5625
1/28/2019,14104.11816,17380.08398,99300.84375,10157.93262,2352.454102,9016.320313,9223.889648,7249.378906,188115.5,39295
1/29/2019,14961.08008,17432.86133,100242.2422,10146.75488,2326.721191,8962.564453,9332.925781,7373.564941,192451.2031,39208.26172
1/30/2019,14883.97754,17791.94336,101127.0234,10245.24707,2360.903809,8633.1875,8992.064453,7345.968262,188649.5938,39125.29688
1/31/2019,14841.40918,17622.29688,99994.96875,10347.23242,2342.852295,8747.541992,9037.25,7505.513184,189675.3281,37750.72656
2/1/2019,14689.61426,17905.98047,101824.1172,10290.65137,2362.056396,8845.279297,9037.25,7597.791016,183747.9688,37569.71484
2/4/2019,14081.62988,16996.49805,102380.2109,10338.15137,2371.657959,8923.469727,8945.895508,7404.611816,184371.9219,37899.68359
2/5/2019,14107.33106,17189.70508,104370.2266,10474.36231,2417.746826,9314.420898,8924.285156,7552.945801,189383.9688,39485.4375
2/6/2019,14203.70801,17283.95117,105905.4219,10565.16992,2409.297119,9599.816406,8774.973633,7556.395508,192905.4219,39940.79688
2/7/2019,14095.28418,17539.35938,103770.4375,10617.55957,2314.046631,9353.516602,8644.326172,7390.812988,189612.9375,38796.26563
2/8/2019,14133.83398,17247.19531,102583.7813,11154.72363,2224.94165,9298.783203,8600.12207,7330.444824,186555.6875,36276.22266
2/11/2019,14039.06348,17120.9043,104266.9531,10845.27832,2238.192383,8796.411133,8609.945313,7367.528809,189052.0313,36131.03516
2/12/2019,14369.95996,17412.12695,103556.9375,10718.14746,2271.030518,8845.279297,8773.991211,7468.430176,191235.1563,36777.77734
2/13/2019,14818.11914,17484.69531,108239.0234,10966.82129,2266.037598,8796.411133,8840.788086,7373.564941,187803.5469,38833.03516
2/14/2019,14296.87305,17942.73828,107518.0859,11026.89551,2179.62085,8887.306641,8791.672852,7414.098145,191515.3125,38096.72656
2/15/2019,13972.40039,18180.24023,108204.2578,10722.33984,2263.348877,8796.411133,8970.453125,7278.700684,190669.875,38286.22656
2/18/2019,14027.81738,18548.74414,108714.6797,10708.36816,2323.648682,9262.620117,9037.25,7408.923828,194354.8281,38889.60156
2/19/2019,13672.02344,18734.41211,107768.3281,10547.70801,2342.6604,8879.488281,8742.557617,7433.934082,193918.0781,39031.01953
2/20/2019,13717,20828.58203,108285.7031,10968.91797,2365.70459,8875.578125,8597.175781,7489.989746,196517.375,39172.43359
2/21/2019,14218.16602,20122.67188,108249.9375,11722.62402,2362.056396,8807.162109,8530.378906,7343.381348,193418.9063,38812.29297
2/22/2019,14235.83398,19515.71875,103725.7578,11668.83887,2438.486816,8512.970703,8741.575195,7495.164551,195779.25,39076.27344
2/25/2019,14523.36231,18948.35156,103413.9531,11415.97168,2396.622803,8474.853516,8919.373047,7385.638672,195610.7969,38936.74219
2/26/2019,14697.64648,18937.98438,102730.7422,11447.40625,2405.264404,8210.959961,9135.481445,7287.325195,196043.1875,39431.70313
2/27/2019,14641.42676,19133.07617,103166.6797,11795.27051,2400.655518,8708.446289,9145.304688,7281.288086,194141.0625,40189.69141
2/28/2019,14504.89063,19038.82813,108698.7891,11719.13086,2415.634521,8796.411133,8556.900391,7202.809082,195967.9219,40528.15234
3/1/2019,14200.49512,18788.13477,115497.9766,11944.75488,2410.065186,8792.501953,8703.264648,6813.001465,196586.3281,40337.70703
3/4/2019,14055.12598,17534.64648,115532.75,11390.12695,2352.454102,8731.904297,8832.929688,6726.760742,203149.9219,40445.18359
3/5/2019,13982.04004,17594.02539,115142.4844,11064.61523,2342.852295,8395.68457,8840.788086,6662.943359,203021.2344,40387.67969
3/6/2019,13910.55859,17974.78125,115560.5547,10755.16992,2332.871338,8209.983398,8791.672852,6559.45459,206904.0625,40619.60156
3/7/2019,13850.32324,17484.69531,114670.8125,10750.28027,2368.099121,8253.964844,8789.708008,7744.399902,201412.5,40774.21484
3/8/2019,13842.29199,18093.53125,115598.2813,10819.43457,2398.434326,8522.744141,8840.788086,7752.160156,197653.8594,39788.07031
3/11/2019,13412.60547,17231.17383,115150.4297,10811.05273,2447.557861,8372.228516,8852.576172,8013.469727,202476.1875,40081.27344
3/12/2019,13386.90527,17336.72852,114792.9375,10792.19141,2485.525391,7820.009277,8890.885742,8184.226074,201195,39887.0625
3/13/2019,12795.78711,17713.71875,115097.8047,10913.7334,2489.439453,8307.72168,8840.788086,8294.614258,203459.4375,40492.28125
3/14/2019,12994.96777,17889.01758,115190.1484,11213.40137,2524.667725,8575.522461,8840.788086,8114.371094,202326.25,41758.17188
3/15/2019,13276.07129,18653.35938,116203.0313,11331.45215,2586.31665,8605.821289,8615.839844,8191.987793,202442.0938,40555.38281
3/18/2019,13422.24414,18764.57031,117970.6094,11374.06152,2563.809814,8698.672852,8346.686523,8129.895508,208091.2813,41734.26953
3/19/2019,12889.75488,18423.65625,121148.2656,11469.75977,2572.616943,8687.920898,8064.763672,7971.211914,209777.875,43200.94531
3/20/2019,12472.91895,18259.82617,118577.3281,11267.1875,2459.104492,8339.974609,7662.016602,8064.351563,206025.0469,42991.55469
3/22/2019,12198.24316,19491.85742,117908.0469,11670.93262,2446.579102,8324.335938,7760.247559,8063.489258,210936.1719,43216.24219
3/25/2019,12075.36035,19646.21875,114532.7734,11310.49609,2395.498535,8137.657227,7761.22998,7813.39209,207562.9844,42101.41406
3/26/2019,12093.83398,19444.50781,117745.1875,11592.69922,2391.193115,8488.536133,7774,7804.767578,207203.9219,42502.02734
3/27/2019,12248.03711,19371.59375,119868.2578,11765.93359,2407.241455,8421.09668,7853,7692.952148,212254.6563,42974.34766
3/28/2019,12151.65918,18276.87109,120847.3828,11696.08008,2348.723633,8186.526367,7800,7750.202148,212608.5781,43383.5625
3/29/2019,12215.91211,18143.34766,120262.4922,11853.94727,2338.938232,8317.495117,7950,7927.318359,214420.0156,43025.01953
4/1/2019,12770.08398,17453.9375,117589.2734,12004.82715,2426.812256,8365.386719,8241,8169.736328,215310.5938,42970.51953
4/2/2019,12684.95215,17393.33203,118412.4922,12135.45215,2407.241455,8356.59082,8124,8049.869141,218014.5469,43025.01953
4/3/2019,13219.84961,17683.11133,118283.3984,12583.74902,2385.321777,8337.042969,8135,8028.399902,222647.6719,44076.74219
4/4/2019,13174.06934,17420.79492,118967.5938,12584.46387,2424.659668,8502.219727,8075,8262.767578,223291.1719,44410.42578
4/5/2019,13320.24316,17692.58008,121513.7031,12632.36816,2364.967773,8446.508789,8100,8150.950684,224043.4219,44688.65234
4/8/2019,13170.85742,18320.43359,120651.75,12726.74512,2348.528076,8560.862305,7991,8221.619141,225092.9531,44879.875
4/9/2019,13116.24316,18480.47461,120651.75,12771.78906,2317.99707,8112.245117,8090,8238.614258,226832.2969,44540.45703
4/10/2019,13455.18945,18155.6582,120224.7422,12512.25,2369.860596,8112.245117,8200,8350.430664,231763.3594,44681.00391
4/11/2019,13381.72266,17511.70508,122591.1172,12542.99512,2347.940918,8113.222168,7950,8612.527344,230045.9063,44204.86328
4/12/2019,13259.83691,17239.91992,123134.2891,12476.50098,2330.718506,8144.498535,8000,8721.661133,231013.0625,44614.07813
4/15/2019,13656.3877,17105.44727,124213.7031,12197.65527,2330.718506,8356.59082,7970,8766.386719,225865.125,44296.64844
4/16/2019,13434.31836,17649.96484,124822.4297,12468.63574,2387.474609,8518.834961,8065,9114.358398,231045.25,45369.40625
4/17/2019,13605.46191,17079.87891,123463.9688,12690.99707,2386.49585,8581.387695,8580,9170.713867,232947.3906,45358.88672
4/18/2019,13715.66113,17410.37695,125180.9063,12663.82617,2387.670166,8237.349609,8950,9419.393555,232966.0625,44727.85547
4/23/2019,13671.41504,17015.48438,128099.3906,12762.49414,2387.670166,8307.72168,8920,9371.088867,236418.375,46609.48047
4/24/2019,13377.54883,17093.13477,127801.4766,12756.06055,2312.125977,8209.983398,8862,9146.561523,238760.0313,45925.86328
4/25/2019,13206.40527,17164.16016,124425.2188,12851.86914,2341.678223,8209.983398,9000,9153.717773,235799.9844,46090.3125
4/26/2019,13439.32715,16996.54297,124822.4297,12690.99707,2348.528076,8246.145508,9039,9303.104492,237641.0156,45866.58203
4/29/2019,13542.01367,16288.19727,124978.3281,12369.25293,2348.528076,8358.544922,9109,9248.537109,237153.9063,45551.06641
4/30/2019,13713.15625,16317.55469,127070.6172,12159.04688,2347.35376,8227.576172,9422,9246.75,235202.2031,45366.53516
5/2/2019,14079.6543,15749.36133,127162.9766,11725.76563,2346.571045,8186.526367,9260,9258.37793,237499.4375,43871.17969
5/3/2019,14442.81055,15871.52246,126510.5625,12015.33398,2284.335205,8209.983398,9425,9419.393555,239529.6563,43981.13281
5/6/2019,14067.12988,15913.19043,126749.0625,11922.38672,2272.005371,8190.435547,9114,9272.69043,231592.8438,43474.39063
5/7/2019,13952.75586,16213.38574,121990.0078,11976.72559,2247.345703,8014.507324,8750,9253.905273,228009.9063,42902.63672
5/9/2019,13491.08789,15979.47852,119448.875,11796.54981,2250.477051,8014.507324,8605,8982.863281,219430.2344,41630.05469
5/10/2019,13954.42676,15515.45508,117791.8984,11750.79004,2227.383301,8247.124023,8757,8693.930664,220401.9063,42068.91016
5/13/2019,14066.2959,15819.43848,117350.2969,11343.24805,2211.530518,8482.671875,8600,8837.949219,215891.0313,42452.30859
5/14/2019,14250.79688,15695.38281,117327.4375,11191.6709,2192.937988,8442.598633,8437,8792.328125,215571.2188,42169.30078
5/15/2019,14082.99316,16029.6709,117956.9922,11426.90234,2201.745117,8367.34082,8268,8902.355469,213252.75,41440.74219
5/16/2019,14154.79004,15456.74121,119151.4844,11654.2666,2202.136475,8404.481445,8303,9003.4375,217178.0156,41388.15625
5/17/2019,13992.83008,15479.46875,118964.5078,11511.98535,2211.530518,8215.847656,8150,8946.1875,213580.8906,40920.61719
5/20/2019,14113.88281,15770.19434,116611.3438,11457.64648,2209.182129,8118.109375,7820,8945.291992,206560.4219,41492.37109
5/21/2019,13708.14746,15888.56836,116110.0625,11432.62109,2201.940918,8254.942383,7669,9141.194336,206731.5781,41208.40625
5/22/2019,13875.11719,16064.70898,116593.4375,11411.88672,2181.782715,8112.245117,7800,9049.057617,206109.9844,35854.18359
5/23/2019,13461.0332,16225.69629,118604.4688,11579.19336,2172.388672,8109.312988,6775,8958.709961,201155.0938,33803.32422
5/24/2019,13425.13574,15720.95117,118571.6484,11700.74121,2143.031982,8139.612305,6587,8972.12793,201267.7188,34085.375
5/27/2019,13454.35449,15598.78906,119585.125,11627.09863,2113.675293,8063.376465,6618,8900.566406,201049.5625,34048.08984
5/28/2019,13219.7627,16271.15137,120752.7656,11884.49121,2080.795898,8004.733887,6400,8676.933594,199180.2344,35280.51563
5/29/2019,13570.39844,16543.88477,118568.6719,11649.97754,2105.063965,7819.031738,6399,8927.40332,207287.5625,35225.0625
5/30/2019,14081.32422,17027.79688,120495.1563,11821.57324,2152.817627,7741.818848,6365,9061.582031,210431.6563,36141.01563
5/31/2019,14108.87207,18435.96484,116417.3906,11793.68945,2133.246582,8136.680176,6735,9181.449219,210782.375,35050.09375
6/3/2019,14467.02148,19100.75195,117081.7656,11997.46094,2108.978271,7978.344238,6608,9371.983398,215569.2813,35044.35547
6/4/2019,13857.58496,19735.23242,122022.8359,11883.77832,2057.506348,7818.054199,6456,9334.413086,217016.5,35688.77734
6/5/2019,13900.16211,20568.58203,123766.3359,12254.13965,2057.506348,7822.941406,6185,9490.955078,218461.7813,35699.29297
6/6/2019,13738.20215,20858.36133,124698.2422,12315.62891,2006.62146,7917.746582,6256,9616.189453,217178.0156,35028.10156
6/7/2019,14192.35645,21128.25391,127161.8203,12651.6709,1966.89209,8011.575195,6426,9710.115234,222631.5938,36279.65234
6/10/2019,14446.98535,20142.43945,125913.625,12425.02148,1983.52771,8014.507324,6637,9848.766602,226180.4531,36467.05078
6/11/2019,14542.99121,20106.45117,125406.3906,12690.99707,2016.798584,8025.258789,6700,9884.547852,225221.6563,36289.21484
6/12/2019,14517.11231,21335.64258,127835.1406,12626.64746,1980.005005,7916.769531,6640,9895.283203,222742.2656,35184.90625
6/13/2019,14406.91309,21710.65234,127306.0469,13041.33789,2089.994385,7902.108887,6347,9565.201172,224256.4063,34850.26563
6/14/2019,14357.65527,22509.91016,124030.8984,12953.39551,2069.835938,7946.09082,6300,9548.205078,221903.1563,34133.18359
6/18/2019,14570.54199,21293.97852,125287.0469,12798.24414,2054.961914,7867.900879,6538,9515.108398,226274.3906,34204.89063
6/19/2019,14877.76465,21322.38477,126460.6406,12640.94727,2108.782471,7916.769531,6600,9634.974609,222915.3594,34224.01172
6/20/2019,14993.80762,22916.16602,127529.8047,12579.45801,2113.871094,7877.674805,6545,9647.499023,223805.9688,35089.29297
6/21/2019,15150.75781,22916.16602,128409.0156,12751.05566,2142.640381,8306.743164,6440,9868.447266,221463.0156,35573.08594
6/24/2019,14985.45996,23726.78906,128847.6328,13012.02539,2103.889648,7932.407715,6350,9760.208984,220943.0781,34903.80859
6/25/2019,14784.2627,23609.36133,126517.3281,13368.08691,2133.246582,8148.408691,6235,9573.251953,216856.2656,33478.24609
6/26/2019,14942.88184,23374.50781,125232.3281,13173.61231,2132.854736,8112.245117,6315,9515.108398,220109.0938,33487.80859
6/27/2019,14725.82422,23981.53125,122175,13087.09863,2045.176514,8288.173828,6319,9618.874023,216833.75,33521.26953
6/28/2019,14693.26563,24054.44922,123902.5859,13024.89453,2010.144409,8408.391602,6220,9549.100586,220042.8438,33483.98438
7/1/2019,14567.20313,22423.73438,124322.2969,13586.87305,2015.232666,8506.128906,6297,9413.131836,226457.1563,33210.53516
7/2/2019,14307.56543,23195.52734,126695.3672,13442.44727,2006.034668,8582.365234,6206,9372.87793,223612.9219,32573.76367
7/3/2019,14245.78809,23674.70313,131730.9219,13411.70215,2006.034668,8798.875977,6320,9303.104492,223934.6563,33055.64453
7/4/2019,14143.10254,23778.87305,130787.0625,13083.52441,2051.047852,8852.262695,6431,9297.737305,221898.0156,33081.46094
7/5/2019,14108.87207,23431.32813,130460.8359,12512.96484,2056.919189,8945.195313,6397,9276.268555,224054.3594,32982.98047
7/8/2019,14155.62402,24042.13477,130075.9375,13030.61426,2006.034668,9016.376953,6328,9290.581055,222197.25,32870.16016
7/9/2019,13870.10645,23765.61523,129652.25,12765.35547,2015.819824,8633.774414,6250,9137.617188,218786.7344,32029.73633
7/10/2019,14093.01074,24223.95703,127306.0469,12850.4375,2015.819824,9053.945313,6330,9271.795898,223361.9531,32165.50391
7/11/2019,14167.3125,24014.67383,124394.8984,12570.16406,2016.015503,8765.262695,6330,9124.199219,222895.4219,31106.13281
7/12/2019,14160.63379,23905.76953,123258.1016,12447.90137,2094.104248,9194.332031,6435,9210.96875,219152.8906,31281.10156
7/15/2019,14075.48047,23980.58203,122098.4141,12941.24121,2100.171387,9046.036133,6357,9482.009766,224488.7188,31255.28711
7/16/2019,14359.32617,23955.96094,122156.1172,12786.80469,2133.246582,9197.297852,6410,9612.611328,224835.5625,32303.18555
7/17/2019,14118.05566,24021.30469,123028.3516,12901.20215,2172.388672,8996.604492,6307,9531.209961,221535.7344,31924.56445
7/18/2019,14255.80566,24841.39258,122793.625,13115.69824,2211.530518,9245.741211,6269,9653.760742,220917.9844,32326.13086
7/19/2019,14353.48242,25307.3125,128953.0547,13227.23535,2243.822998,8718.796875,6450,9753.052734,222648.3281,32012.52734
7/22/2019,14108.87207,25314.88867,130289.7734,13187.19629,2260.458252,8256.114258,6355,9668.967773,223217.1875,31535.42773
7/23/2019,14191.52246,25119.80664,132072.0625,13064.21875,2270.243652,8359.920898,6486,9749.474609,224724.875,31497.18359
7/24/2019,14105.53223,25047.83789,132776.2188,12663.82617,2270.243652,8452.853516,6325,9678.805664,225789.8438,31450.33398
7/25/2019,13906.00586,25168.10742,140839.2656,13004.875,2293.729004,8424.182617,6058,9563.413086,229082.5938,29448.23633
7/26/2019,13632.17676,25017.53516,142047.6875,12722.45508,2294.316162,8700.012695,5966,9551.783203,230017.5781,29687.26367
7/29/2019,13691.44922,25314.88867,143812.0625,12857.58789,2275.136475,8895.762695,5890,9838.033203,232462.8438,30345.06836
7/30/2019,13501.10645,25399.16992,142332.125,12673.83691,2274.940918,9024.286133,4980,9875.603516,228040.1406,30043.89258
7/31/2019,13330.79785,24036.45313,143205.375,12723.1709,2240.887207,9046.036133,5125,10084.0293,225699.7656,29711.16602
8/1/2019,13189.70898,24919.04883,147474.1094,12139.02832,2201.745117,9055.921875,4986,10177.95508,234423.5625,30289.61328
8/2/2019,13036.09668,26750.51953,146391,11963.14063,2172.584229,9194.332031,5011,9961.477539,225925.625,29085.86914
8/5/2019,12856.60645,28315.89453,144950.8594,11669.99609,2146.946045,8898.728516,4894,9971.317383,215569.2813,28831.54297
8/6/2019,12731.37891,28921.01953,145112.9844,11761.51367,2128.353516,8897.740234,4781,10094.76367,214797.0938,28205.29102
8/7/2019,12571.92383,30304.57031,146302.4531,11691.44531,2123.460693,9015.387695,4678,10081.34473,216856.2656,28204.33398
8/8/2019,12539.36523,28644.49805,145904.6406,11998.88965,1948.886963,8898.728516,4662,9792.412109,222003.5625,27629.71094
8/12/2019,12380.74512,30077.29102,147750.5938,12047.50977,1976.286377,8752.410156,4499,9584.880859,221546.0313,28221.54492
8/13/2019,12520.16309,27703.19141,144658.4375,11939.54688,1941.449829,8452.853516,4587,9592.932617,224735.7969,28045.61914
8/14/2019,12206.2627,29356.63477,143199.4063,11469.08594,1924.422974,8452.853516,4423,9419.393555,215833.125,26571.29688
8/15/2019,12697.98633,29453.22852,142331.125,10884.22754,1908.179077,8441.978516,4502,9383.612305,215632.3594,26594.24219
8/16/2019,12429.16602,29864.21875,144607.7188,11474.08984,1859.251343,8452.853516,4490,9393.452148,216856.2656,25336.95703
8/19/2019,12343.17676,29819.71094,147197.6094,11476.23535,1830.286133,8489.432617,4423,9262.849609,218722.375,26169.72852
8/20/2019,12468.40332,30919.16406,145522.7344,11743.64063,1839.288818,8473.614258,4370,9318.311523,220073.7188,25968.94531
8/21/2019,12779.80078,30966.51172,145692.7969,11624.95215,1812.672241,8402.432617,4249,9173.398438,221042.1563,26832.31445
8/22/2019,12611.99707,31223.14844,144635.5781,11184.52148,1830.481812,8393.535156,4367,9076.789063,220707.5625,26818.92969
8/23/2019,12606.15332,31862.36523,144154.2031,11144.48242,1810.32373,8037.625488,4026,8990.914063,220009.375,25930.70117
8/26/2019,12606.15332,32857.65234,142729.9375,11368.98828,1737.910767,7711.375,3960,9054.425781,217499.7656,25432.56641
8/27/2019,12336.49805,32962.76172,144385.9375,11231.70996,1736.932251,7711.375,3960,8989.125,219520.3281,25659.16602
8/28/2019,12534.35645,33766.75781,142089.4531,11511.26953,1741.825073,7888.34082,3958,9249.110352,217729.4688,26771.12305
8/29/2019,12313.95703,32625.63867,144421.7344,11490.53516,1714.621216,7859.67041,4269,9167.921875,220256.4844,27010.15039
8/30/2019,12830.72559,32779.04297,143333.6719,11848.02832,1674.500488,7796.397949,4499,9358.578125,222248.7188,27531.23242
9/2/2019,12656.24316,32566.92773,142890.0938,11860.89844,1661.583496,7725.21582,4294,9126.87207,224578.1719,25749.99609
9/3/2019,12824.88184,33417.31641,141190.3594,11762.22949,1634.379883,7645.13623,4300,9187.078125,225221.6563,24878.02344
9/4/2019,12812.35938,31715.58008,139297.6875,11730.05566,1621.645386,7772.67041,4353,9083.083984,231270.4375,25220.31055
9/5/2019,13148.80176,30813.09961,138283.2031,12011.75879,1631.594116,7770.693359,4629,9222.65625,231013.0625,25961.29688
9/6/2019,13370.03418,30199.45313,136505.875,11727.91113,1631.594116,7773.65918,4800,9407.838867,229404.3438,24909.57422
9/9/2019,13412.61426,28736.35352,138728.7656,11537.72461,1664.424927,7755.86377,4715,9151.500977,227045.2813,25815.01172
9/10/2019,13440.99609,28252.44336,137418.8906,11311.07324,1691.087646,7702.477051,4730,9146.02832,226690.0938,25835.08984
